transaction_id,customer_id,kyc_verified,account_age_days,transaction_amount,channel,timestamp,is_fraud
TXN_001437,CUST_01063,No,61,832.83,Web,2023-08-09 09:28:13,1
TXN_001438,CUST_00131,Yes,1499,101.28,ATM,2025-09-10 14:21:48,0
TXN_001439,CUST_01253,No,552,447.68,POS,2023-02-17 14:58:46,1
TXN_001440,CUST_00108,No,29,1349.99,Web,2023-05-23 12:58:27,1
TXN_001441,CUST_00172,No,187,4216.89,Mobile,2025-04-04 01:49:41,1
TXN_001442,CUST_01459,No,48,2364.76,POS,2023-12-01 04:44:06,1
TXN_001443,CUST_00102,Yes,273,2739.86,Mobile,2024-08-07 09:32:38,1
TXN_001444,CUST_02914,No,24,853.35,Web,2024-10-14 04:29:23,1
TXN_001445,CUST_02572,No,615,246.5,Web,2024-12-05 17:08:27,0
TXN_001446,CUST_02323,Yes,520,994.68,Mobile,2024-06-13 13:31:24,1
TXN_001447,CUST_01637,No,151,1266.85,ATM,2023-09-02 12:38:35,1
TXN_001448,CUST_02865,Yes,81,131.29,Mobile,2024-07-28 20:34:45,0
TXN_001449,CUST_01041,No,266,1259.38,Web,2024-04-29 02:40:59,1
TXN_001450,CUST_00330,Yes,46,4830.98,Web,2024-05-18 21:52:14,1
TXN_001451,CUST_01521,Yes,641,440.36,Mobile,2025-05-31 17:25:17,0
TXN_001452,CUST_00012,No,666,1528.98,POS,2025-07-15 04:50:00,1
TXN_001453,CUST_01342,Yes,1192,38.6,Mobile,2023-05-12 23:25:40,0
TXN_001454,CUST_00216,No,108,855.56,Mobile,2023-03-23 17:23:57,1
TXN_001455,CUST_00339,Yes,616,176.69,Web,2023-08-30 16:26:21,0
TXN_001456,CUST_01800,Yes,1078,727.49,POS,2023-09-02 12:39:58,0
TXN_001457,CUST_02709,Yes,206,110.45,Mobile,2025-08-17 18:40:37,0
TXN_001458,CUST_01751,Yes,693,82.91,Web,2023-03-19 07:16:48,0
TXN_001459,CUST_01509,No,885,386.12,Mobile,2023-05-07 17:34:47,0
TXN_001460,CUST_02422,Yes,985,307.27,Web,2024-02-27 16:43:45,0
TXN_001461,CUST_00710,Yes,843,126.86,Web,2024-11-19 08:26:56,0
TXN_001462,CUST_01224,Yes,622,134.29,Web,2024-10-20 16:24:59,0
TXN_001463,CUST_02514,Yes,1268,95.49,Web,2025-01-24 10:46:50,0
TXN_001464,CUST_01113,No,210,2206.9,Web,2025-08-01 01:26:02,1
TXN_001465,CUST_01292,Yes,788,608.85,Mobile,2024-11-17 16:36:06,0
TXN_001466,CUST_00489,Yes,692,36.93,Mobile,2024-10-05 09:53:20,0
TXN_001467,CUST_01562,No,322,9722.62,Mobile,2024-02-29 08:23:53,1
TXN_001468,CUST_00047,Yes,716,32.12,Web,2023-12-01 20:59:36,0
TXN_001469,CUST_00778,Yes,1075,25.32,Web,2025-03-06 21:39:17,0
TXN_001470,CUST_01040,Yes,1033,115.02,Mobile,2023-06-26 19:25:27,0
TXN_001471,CUST_00711,Yes,247,1400.39,Mobile,2024-06-20 04:58:36,1
TXN_001472,CUST_00401,No,106,583.04,Web,2024-10-29 20:20:31,1
TXN_001473,CUST_01818,No,228,4459.57,POS,2023-06-22 06:16:13,1
TXN_001474,CUST_00250,No,190,1345.91,Mobile,2024-03-16 00:11:37,1
TXN_001475,CUST_00391,Yes,26,2281.94,POS,2025-07-10 09:38:51,1
TXN_001476,CUST_00335,Yes,1374,124.97,Mobile,2025-01-25 22:59:02,0
TXN_001477,CUST_00629,Yes,827,114.52,Web,2025-03-29 13:31:38,0
TXN_001478,CUST_00137,No,34,1881.74,Mobile,2024-04-24 02:42:30,1
TXN_001479,CUST_02931,Yes,359,117.06,Web,2023-03-12 13:16:55,1
TXN_001480,CUST_02736,No,54,3836.36,Mobile,2023-12-09 13:31:23,1
TXN_001481,CUST_01522,No,298,1439.85,Web,2024-09-06 00:29:14,1
TXN_001482,CUST_00827,No,213,160.1,POS,2025-07-20 00:27:14,1
TXN_001483,CUST_00727,Yes,753,144.8,Web,2023-03-27 02:25:10,0
TXN_001484,CUST_01501,Yes,365,55.04,POS,2023-01-12 22:35:43,0
TXN_001485,CUST_02642,No,1396,223.76,POS,2023-11-14 13:26:47,0
TXN_001486,CUST_00990,Yes,1100,195.06,Mobile,2024-04-13 05:43:41,0
TXN_001487,CUST_02420,No,34,415.86,Mobile,2023-11-25 03:22:24,1
TXN_001488,CUST_00935,Yes,997,205.89,Mobile,2023-08-02 04:29:03,0
TXN_001489,CUST_00402,Yes,1302,18.9,POS,2024-02-01 22:27:27,0
TXN_001490,CUST_01467,Yes,944,88.52,Mobile,2024-03-25 15:22:16,0
TXN_001491,CUST_00615,No,167,4442.7,Mobile,2024-05-24 17:17:17,1
TXN_001492,CUST_01297,Yes,1312,22.65,Mobile,2023-07-06 09:20:26,0
TXN_001493,CUST_01183,Yes,427,89.1,POS,2023-01-13 00:11:30,1
TXN_001494,CUST_02668,No,96,634.95,Mobile,2025-02-11 15:52:08,1
TXN_001495,CUST_02236,Yes,147,4264.7,Mobile,2024-10-30 23:58:57,1
TXN_001496,CUST_01122,No,140,1078.6,Mobile,2023-09-30 22:22:37,1
TXN_001497,CUST_00131,No,18,500.19,POS,2023-07-20 16:23:31,1
TXN_001498,CUST_02853,Yes,526,67.05,Mobile,2024-08-13 15:09:39,0
TXN_001499,CUST_01195,Yes,227,38.05,Web,2025-04-07 08:06:32,0
TXN_001500,CUST_02984,Yes,1639,1497.28,Mobile,2023-12-24 11:08:57,0
TXN_001501,CUST_00183,Yes,1111,130.31,ATM,2025-02-16 03:07:55,0
TXN_001502,CUST_00364,Yes,690,16.54,Mobile,2025-05-17 22:43:27,0
TXN_001503,CUST_00039,No,886,26.76,POS,2024-07-04 04:18:33,0
TXN_001504,CUST_02545,Yes,185,84.89,Web,2023-04-22 23:10:09,0
TXN_001505,CUST_01373,No,351,348.51,Mobile,2024-09-08 19:53:10,1
TXN_001506,CUST_00921,Yes,120,187.16,Mobile,2023-03-07 17:08:33,0
TXN_001507,CUST_02770,Yes,222,830.57,POS,2024-11-08 15:26:43,1
TXN_001508,CUST_00016,No,247,2168.89,Web,2023-01-30 02:44:06,1
TXN_001509,CUST_00493,Yes,734,100.58,POS,2024-12-15 04:52:50,0
TXN_001510,CUST_01450,Yes,368,1450.08,Mobile,2023-05-01 22:55:42,1
TXN_001511,CUST_01132,Yes,246,84.91,Web,2024-05-01 07:44:46,0
TXN_001512,CUST_02942,Yes,90,461.85,Web,2025-06-13 09:51:26,1
TXN_001513,CUST_00311,No,245,6827.99,Web,2024-10-28 20:52:41,1
TXN_001514,CUST_00739,No,212,598.26,Mobile,2025-06-09 17:53:22,1
TXN_001515,CUST_00546,Yes,928,86.06,Web,2024-09-20 05:58:40,0
TXN_001516,CUST_02462,No,219,3854.84,Web,2024-10-10 20:45:34,1
TXN_001517,CUST_00251,No,655,310.24,POS,2024-03-25 17:54:33,0
TXN_001518,CUST_00759,Yes,1673,343.48,Web,2023-06-28 21:58:28,0
TXN_001519,CUST_01805,Yes,255,58.01,Web,2024-09-21 04:41:56,0
TXN_001520,CUST_01298,Yes,1364,27.27,Mobile,2023-02-02 09:35:19,0
TXN_001521,CUST_01632,Yes,157,3201.52,Mobile,2024-05-19 12:14:07,1
TXN_001522,CUST_01915,No,243,1710.8,Mobile,2023-09-24 23:53:47,1
TXN_001523,CUST_00814,No,1217,878.43,Mobile,2025-08-18 05:22:48,0
TXN_001524,CUST_00029,Yes,231,589.29,Mobile,2024-12-15 17:39:20,1
TXN_001525,CUST_00958,Yes,42,1935.07,Mobile,2024-07-16 02:50:46,1
TXN_001526,CUST_02033,Yes,62,2938.9,Web,2023-05-17 21:43:12,1
TXN_001527,CUST_00477,No,170,272.14,Web,2024-11-09 09:47:42,1
TXN_001528,CUST_00318,Yes,780,625.31,Mobile,2023-06-14 10:51:49,0
TXN_001529,CUST_00245,No,184,5349.56,Mobile,2024-01-13 23:29:44,1
TXN_001530,CUST_00748,Yes,1142,516.42,Mobile,2024-11-07 19:11:53,0
TXN_001531,CUST_00697,Yes,198,3928.87,Mobile,2025-07-03 18:42:46,1
TXN_001532,CUST_00272,Yes,231,1831.06,Mobile,2024-09-14 01:51:04,1
TXN_001533,CUST_01772,Yes,7,262.78,Web,2025-03-24 22:44:22,1
TXN_001534,CUST_01263,Yes,635,14.76,Web,2023-05-03 04:10:33,0
TXN_001535,CUST_02425,No,375,514.51,Mobile,2024-09-06 19:15:06,0
TXN_001536,CUST_00266,Yes,565,94.81,Mobile,2024-04-26 23:52:26,0
TXN_001537,CUST_02974,No,120,1055.23,Mobile,2024-06-11 09:58:21,1
TXN_001538,CUST_00921,No,402,3287.75,Web,2023-12-11 04:48:18,1
TXN_001539,CUST_00340,Yes,70,1850.27,Mobile,2024-06-01 09:41:53,1
TXN_001540,CUST_00389,Yes,448,158.66,POS,2023-09-19 04:26:30,0
TXN_001541,CUST_02625,Yes,0,2255.79,Web,2023-04-29 15:37:46,1
TXN_001542,CUST_02051,No,187,159.2,Mobile,2025-03-04 00:11:46,1
TXN_001543,CUST_01166,No,364,4215.86,ATM,2025-09-10 16:19:36,1
TXN_001544,CUST_00376,Yes,865,62.82,Web,2023-06-27 03:13:16,0
TXN_001545,CUST_02034,No,169,1983.22,Mobile,2025-04-04 06:22:53,1
TXN_001546,CUST_02372,Yes,406,152.81,Web,2025-03-03 04:23:27,0
TXN_001547,CUST_00146,Yes,975,174.31,Mobile,2023-10-29 05:15:14,0
TXN_001548,CUST_01982,No,319,1501.35,Web,2024-06-26 17:39:14,1
TXN_001549,CUST_00293,No,483,1540.41,ATM,2024-06-29 09:56:48,1
TXN_001550,CUST_00432,Yes,116,664.81,Mobile,2023-08-18 10:16:34,1
TXN_001551,CUST_00705,Yes,955,69.05,Mobile,2024-01-03 00:44:28,0
TXN_001552,CUST_02997,No,85,543.21,Mobile,2023-06-09 16:49:50,1
TXN_001553,CUST_01999,Yes,540,266.06,Mobile,2023-08-16 11:50:10,0
TXN_001554,CUST_02633,Yes,76,369.92,Mobile,2024-02-02 15:11:13,1
TXN_001555,CUST_00399,Yes,766,233.37,POS,2023-11-03 10:49:33,0
TXN_001556,CUST_02865,No,56,191.01,ATM,2023-09-27 12:30:44,1
TXN_001557,CUST_00964,No,615,776.04,Mobile,2025-07-24 19:03:43,1
TXN_001558,CUST_02235,No,28,118.12,POS,2023-08-26 11:23:55,1
TXN_001559,CUST_02042,No,317,4837.87,Mobile,2023-04-28 01:22:25,1
TXN_001560,CUST_01829,Yes,636,200.03,Mobile,2023-10-03 04:29:10,0
TXN_001561,CUST_02109,Yes,1793,213.05,Mobile,2025-09-02 11:37:37,0
TXN_001562,CUST_00939,No,187,548.29,Web,2025-02-06 14:01:04,1
TXN_001563,CUST_00710,Yes,1234,40.97,Web,2024-12-21 17:25:26,0
TXN_001564,CUST_00807,Yes,663,16.76,Web,2025-05-25 17:34:55,0
TXN_001565,CUST_01464,Yes,1290,25.56,Mobile,2025-06-19 04:08:10,0
TXN_001566,CUST_01326,No,186,2827.6,Mobile,2024-11-28 08:24:03,1
TXN_001567,CUST_00011,Yes,748,366.33,Mobile,2025-05-26 21:46:44,0
TXN_001568,CUST_01086,Yes,468,152.48,ATM,2025-09-13 21:38:16,0
TXN_001569,CUST_01869,Yes,72,3879.57,Mobile,2025-08-28 03:51:34,1
TXN_001570,CUST_02274,Yes,55,1851.52,Mobile,2024-05-17 02:04:35,1
TXN_001571,CUST_02612,Yes,1247,126.34,Web,2025-09-01 08:21:35,0
TXN_001572,CUST_00772,Yes,807,132.67,Web,2024-05-06 02:30:44,0
TXN_001573,CUST_01595,Yes,131,412.51,Mobile,2023-08-23 12:05:59,0
TXN_001574,CUST_01608,No,249,601.81,Mobile,2024-11-14 03:32:46,1
TXN_001575,CUST_01334,Yes,1417,53.78,Mobile,2023-04-17 01:53:46,0
TXN_001576,CUST_00885,No,213,649.35,Web,2024-12-29 10:38:42,1
TXN_001577,CUST_01390,Yes,1621,486.77,Mobile,2024-11-17 22:42:41,0
TXN_001578,CUST_00226,Yes,1458,177.02,Web,2025-09-07 19:44:36,0
TXN_001579,CUST_00825,Yes,647,188.09,Web,2024-04-15 09:57:50,0
TXN_001580,CUST_02266,Yes,103,1277.11,Web,2024-03-02 16:34:35,1
TXN_001581,CUST_00937,Yes,1321,16.34,Web,2025-07-07 17:43:36,0
TXN_001582,CUST_02801,No,153,1325.02,Web,2023-03-29 06:14:54,1
TXN_001583,CUST_02554,Yes,13,1461.62,Web,2024-06-30 17:21:25,1
TXN_001584,CUST_02307,No,143,2344.8,ATM,2025-02-27 02:53:24,1
TXN_001585,CUST_01912,Yes,902,313.6,Web,2023-04-26 06:01:41,0
TXN_001586,CUST_01797,Yes,1486,142.58,Web,2024-04-27 04:50:36,0
TXN_001587,CUST_00054,Yes,1049,44.9,Web,2024-12-18 07:00:27,0
TXN_001588,CUST_00727,Yes,323,630.66,Mobile,2024-12-03 00:34:12,1
TXN_001589,CUST_02737,Yes,49,1255.37,Web,2023-02-28 10:05:59,1
TXN_001590,CUST_01545,Yes,139,1723.23,POS,2023-03-30 09:00:53,1
TXN_001591,CUST_01044,No,125,2251.04,ATM,2024-07-26 19:32:02,1
TXN_001592,CUST_01914,No,100,629.15,Web,2024-03-21 23:00:27,1
TXN_001593,CUST_01777,Yes,601,39.41,Mobile,2023-04-30 04:44:20,0
TXN_001594,CUST_01597,No,87,141.26,Web,2023-05-21 06:29:51,1
TXN_001595,CUST_01915,Yes,808,395.09,Mobile,2025-08-13 09:10:28,0
TXN_001596,CUST_02467,Yes,774,226.99,Mobile,2025-07-11 20:54:03,0
TXN_001597,CUST_02738,Yes,1743,257.07,Web,2025-02-26 16:51:30,0
TXN_001598,CUST_00850,Yes,473,5947.0,Web,2024-08-20 06:32:44,1
TXN_001599,CUST_02110,Yes,1466,193.94,Mobile,2024-12-19 19:08:27,0
TXN_001600,CUST_02264,No,479,3540.51,Mobile,2025-06-20 12:14:54,1
TXN_001601,CUST_00003,Yes,1467,11.85,Web,2025-05-11 02:24:43,0
TXN_001602,CUST_00160,Yes,891,33.2,Mobile,2023-03-05 17:26:15,0
TXN_001603,CUST_00781,Yes,95,2722.0,Mobile,2024-11-29 15:17:15,1
TXN_001604,CUST_00893,No,167,377.65,POS,2025-06-07 00:54:21,1
TXN_001605,CUST_02031,No,77,1102.43,Web,2023-10-20 10:04:33,1
TXN_001606,CUST_02377,No,88,1174.39,Mobile,2024-05-14 11:23:11,1
TXN_001607,CUST_00580,Yes,179,624.81,Mobile,2025-07-28 20:15:08,1
TXN_001608,CUST_01934,Yes,273,92.12,Web,2025-01-08 20:44:07,0
TXN_001609,CUST_01381,Yes,955,224.34,Mobile,2025-02-17 20:19:40,0
TXN_001610,CUST_01291,No,78,277.81,Mobile,2023-08-23 08:30:30,1
TXN_001611,CUST_01641,No,103,1742.26,POS,2023-04-07 02:49:07,1
TXN_001612,CUST_00952,No,976,420.05,Web,2024-11-30 20:43:08,0
TXN_001613,CUST_02683,No,49,395.34,Mobile,2023-06-10 18:49:46,1
TXN_001614,CUST_00988,Yes,208,108.04,Mobile,2024-06-17 12:17:17,1
TXN_001615,CUST_01219,Yes,117,852.38,ATM,2023-05-12 00:01:04,1
TXN_001616,CUST_00921,Yes,211,2592.83,Web,2025-02-22 18:57:00,1
TXN_001617,CUST_02786,Yes,677,33.57,ATM,2023-09-26 01:27:45,0
TXN_001618,CUST_01356,No,232,709.88,POS,2023-03-02 19:19:27,1
TXN_001619,CUST_00170,Yes,121,2415.6,Web,2024-01-20 20:33:19,1
TXN_001620,CUST_00521,No,80,1403.93,POS,2024-11-11 00:48:40,1
TXN_001621,CUST_01487,Yes,1039,160.51,ATM,2024-11-13 14:49:54,0
TXN_001622,CUST_00040,No,14,1589.18,Web,2025-03-25 02:41:30,1
TXN_001623,CUST_01561,No,1060,63.71,Mobile,2025-03-23 01:27:33,0
TXN_001624,CUST_01419,Yes,36,705.38,Mobile,2025-08-05 07:11:36,1
TXN_001625,CUST_00955,Yes,1914,116.13,Web,2023-09-04 14:29:15,0
TXN_001626,CUST_00984,Yes,446,846.37,Web,2024-07-19 07:05:57,0
TXN_001627,CUST_00975,No,48,5412.67,Web,2024-08-02 04:55:45,1
TXN_001628,CUST_00038,No,56,3378.08,Web,2024-03-15 11:02:13,1
TXN_001629,CUST_02376,Yes,359,12.55,Mobile,2024-08-24 19:56:10,0
TXN_001630,CUST_01275,Yes,1190,152.34,Web,2024-09-27 00:01:39,0
TXN_001631,CUST_01200,Yes,34,1657.24,POS,2024-06-09 15:14:29,1
TXN_001632,CUST_01626,Yes,355,761.38,Mobile,2025-07-17 18:48:02,1
TXN_001633,CUST_00914,No,259,1120.57,Web,2023-03-23 08:19:40,1
TXN_001634,CUST_00454,No,7,124.98,Mobile,2025-09-07 01:09:22,1
TXN_001635,CUST_00037,Yes,858,81.47,Mobile,2024-06-03 20:37:55,0
TXN_001636,CUST_01712,No,255,201.48,ATM,2023-04-13 09:22:19,1
TXN_001637,CUST_00796,No,47,1283.38,Web,2024-05-27 03:45:44,1
TXN_001638,CUST_00973,No,45,464.05,Web,2023-05-27 19:26:13,1
TXN_001639,CUST_00593,Yes,612,2216.51,POS,2025-05-16 18:22:34,1
TXN_001640,CUST_01138,No,310,1448.47,POS,2024-08-23 12:09:29,1
TXN_001641,CUST_01325,Yes,385,123.75,Mobile,2024-03-17 09:46:01,0
TXN_001642,CUST_02272,No,98,458.67,Mobile,2024-01-27 11:05:01,1
TXN_001643,CUST_00318,Yes,1615,628.28,Web,2025-07-25 06:18:53,0
TXN_001644,CUST_02397,Yes,642,439.38,Mobile,2023-08-22 14:19:26,0
TXN_001645,CUST_02163,No,168,4176.26,Web,2024-06-01 20:38:15,1
TXN_001646,CUST_02746,Yes,710,105.52,Web,2023-05-07 14:36:51,0
TXN_001647,CUST_01347,Yes,1141,273.34,POS,2025-06-24 06:06:13,0
TXN_001648,CUST_01592,Yes,894,140.63,Web,2023-08-08 16:49:55,0
TXN_001649,CUST_01890,Yes,170,95.71,Mobile,2024-06-27 10:15:51,1
TXN_001650,CUST_02088,Yes,377,687.01,POS,2024-04-26 22:16:38,1
TXN_001651,CUST_01997,Yes,208,1325.69,Web,2024-08-31 21:15:10,1
TXN_001652,CUST_01773,Yes,27,1943.61,ATM,2023-07-20 07:39:58,1
TXN_001653,CUST_01313,Yes,1024,304.1,ATM,2025-07-13 08:44:41,0
TXN_001654,CUST_01286,No,603,1939.03,Mobile,2023-05-12 14:33:13,1
TXN_001655,CUST_00216,Yes,1125,271.61,Web,2024-04-25 22:02:57,0
TXN_001656,CUST_02384,Yes,150,962.39,Web,2025-05-18 06:07:30,1
TXN_001657,CUST_02140,Yes,154,105.57,Mobile,2024-08-08 03:37:20,1
TXN_001658,CUST_02401,No,264,1937.39,Web,2024-05-25 06:29:36,1
TXN_001659,CUST_02619,Yes,1248,105.96,Web,2023-07-18 12:29:48,0
TXN_001660,CUST_02864,No,182,1197.01,ATM,2025-03-28 17:21:58,1
TXN_001661,CUST_01705,No,142,1317.36,Web,2023-05-26 04:10:44,1
TXN_001662,CUST_02829,No,686,1161.74,Mobile,2024-10-19 17:44:00,1
TXN_001663,CUST_00363,No,291,428.58,Web,2025-02-28 21:49:29,1
TXN_001664,CUST_02605,Yes,1396,249.28,Mobile,2024-07-16 01:55:45,0
TXN_001665,CUST_01717,Yes,926,758.1,POS,2023-01-29 07:41:01,0
TXN_001666,CUST_01194,Yes,93,1190.47,Web,2024-07-17 06:37:15,1
TXN_001667,CUST_00356,No,1152,452.37,Web,2024-04-24 19:21:42,0
TXN_001668,CUST_00191,Yes,846,93.5,Mobile,2023-10-08 00:41:19,0
TXN_001669,CUST_02470,Yes,879,85.91,Mobile,2023-11-29 17:40:52,0
TXN_001670,CUST_00700,Yes,1085,361.83,Mobile,2024-06-14 20:42:18,0
TXN_001671,CUST_02055,Yes,694,519.19,Web,2025-01-25 09:29:38,0
TXN_001672,CUST_02181,Yes,988,1054.7,Web,2023-10-26 06:28:26,0
TXN_001673,CUST_00557,Yes,136,645.25,ATM,2023-12-18 22:08:12,1
TXN_001674,CUST_00826,Yes,313,2031.03,POS,2023-08-02 16:48:29,1
TXN_001675,CUST_02809,Yes,655,35.36,Mobile,2023-08-29 16:46:29,0
TXN_001676,CUST_01055,Yes,100,658.2,POS,2023-04-30 20:55:22,0
TXN_001677,CUST_02583,No,57,431.98,Mobile,2024-04-04 11:55:43,1
TXN_001678,CUST_00426,No,199,506.33,Mobile,2023-06-07 02:48:03,1
TXN_001679,CUST_02720,No,312,3688.64,Web,2025-02-27 16:02:39,1
TXN_001680,CUST_02411,No,18,1308.67,Mobile,2025-04-18 12:06:44,1
TXN_001681,CUST_01575,No,228,535.24,Mobile,2025-03-28 22:31:19,1
TXN_001682,CUST_02130,No,347,2384.21,Web,2023-02-28 15:19:42,1
TXN_001683,CUST_02404,Yes,270,1003.59,Mobile,2024-06-07 03:29:08,1
TXN_001684,CUST_00589,No,38,588.84,Mobile,2025-08-18 01:52:59,1
TXN_001685,CUST_02013,Yes,626,51.48,Mobile,2023-07-23 13:51:44,0
TXN_001686,CUST_01548,Yes,1074,17.31,Mobile,2025-07-16 18:57:40,0
TXN_001687,CUST_00295,No,445,1684.29,POS,2024-08-08 05:08:05,1
TXN_001688,CUST_01986,Yes,905,25.28,Web,2023-08-28 14:57:35,0
TXN_001689,CUST_01248,No,86,1314.41,Mobile,2023-09-10 01:00:52,1
TXN_001690,CUST_01549,Yes,352,128.25,Mobile,2023-10-08 22:25:34,0
TXN_001691,CUST_01691,Yes,754,11.86,Mobile,2025-08-28 12:00:47,0
TXN_001692,CUST_01137,Yes,23,280.38,Web,2023-09-15 03:44:50,1
TXN_001693,CUST_01257,Yes,125,4842.75,Web,2024-11-10 21:38:50,1
TXN_001694,CUST_02065,No,182,1223.27,POS,2023-03-09 20:58:18,1
TXN_001695,CUST_00360,No,54,122.92,Mobile,2024-09-30 05:55:09,1
TXN_001696,CUST_02914,No,81,3177.01,POS,2024-07-19 22:03:59,1
TXN_001697,CUST_00700,Yes,1276,103.35,Mobile,2024-01-04 23:46:03,0
TXN_001698,CUST_00448,Yes,556,292.85,Mobile,2024-11-21 00:55:41,0
TXN_001699,CUST_02904,Yes,671,34.91,POS,2025-08-06 12:38:50,0
TXN_001700,CUST_02413,No,1012,107.99,Mobile,2024-03-18 14:52:59,0
TXN_001701,CUST_00675,Yes,718,150.28,Mobile,2024-11-28 09:14:51,0
TXN_001702,CUST_01008,Yes,1843,154.2,Mobile,2023-12-30 12:15:43,0
TXN_001703,CUST_01350,Yes,1272,136.02,POS,2025-04-09 13:22:43,0
TXN_001704,CUST_02515,Yes,906,21.97,Mobile,2024-01-07 12:50:52,0
TXN_001705,CUST_02462,Yes,1047,102.6,Mobile,2024-04-25 17:47:57,0
TXN_001706,CUST_00586,Yes,42,556.0,Web,2024-12-29 14:10:08,0
TXN_001707,CUST_01257,Yes,1392,87.75,POS,2023-10-29 09:26:50,0
TXN_001708,CUST_01248,Yes,1104,103.98,Web,2024-07-25 10:06:17,0
TXN_001709,CUST_00994,Yes,870,64.16,Mobile,2025-06-05 02:46:34,0
TXN_001710,CUST_01436,Yes,1126,20.65,Mobile,2024-11-15 10:39:42,0
TXN_001711,CUST_00572,No,257,400.38,Mobile,2024-12-18 04:40:37,1
TXN_001712,CUST_02383,Yes,733,249.62,Mobile,2024-03-13 17:12:41,0
TXN_001713,CUST_01246,No,196,1987.47,Web,2024-08-16 05:14:10,1
TXN_001714,CUST_02085,Yes,329,3773.5,Mobile,2025-02-20 05:43:13,1
TXN_001715,CUST_00989,Yes,1081,46.66,Mobile,2025-03-30 09:07:34,0
TXN_001716,CUST_00278,No,69,748.9,POS,2024-10-12 08:48:24,1
TXN_001717,CUST_01220,Yes,179,396.87,Web,2023-09-09 17:57:59,1
TXN_001718,CUST_02964,No,396,1567.56,POS,2023-11-07 05:16:15,1
TXN_001719,CUST_01888,No,1213,109.51,Mobile,2025-07-28 07:29:14,0
TXN_001720,CUST_00484,Yes,434,254.95,POS,2023-08-03 23:52:16,0
TXN_001721,CUST_01266,Yes,1134,66.23,Mobile,2024-01-24 08:47:43,0
TXN_001722,CUST_00731,Yes,1081,277.34,Mobile,2023-03-23 01:24:14,0
TXN_001723,CUST_02240,Yes,1365,187.37,POS,2025-01-16 13:43:05,0
TXN_001724,CUST_01041,Yes,913,84.35,POS,2024-07-30 15:47:25,0
TXN_001725,CUST_02572,Yes,752,551.51,Mobile,2025-05-11 10:46:38,0
TXN_001726,CUST_00918,Yes,352,15.47,Web,2023-06-09 08:49:20,0
TXN_001727,CUST_02449,Yes,622,168.53,Mobile,2025-03-12 10:29:45,0
TXN_001728,CUST_00886,No,361,2614.46,Mobile,2023-07-13 16:19:27,1
TXN_001729,CUST_02753,Yes,979,264.67,Web,2024-03-18 19:55:10,0
TXN_001730,CUST_00022,Yes,860,51.42,Web,2023-05-11 07:05:28,0
TXN_001731,CUST_00474,No,379,1239.08,POS,2023-09-07 00:52:37,1
TXN_001732,CUST_02258,Yes,337,1660.18,Web,2024-02-28 18:23:48,1
TXN_001733,CUST_02354,No,27,283.38,Mobile,2024-11-28 23:50:04,1
TXN_001734,CUST_00704,Yes,360,1372.47,Web,2025-03-08 11:10:38,1
TXN_001735,CUST_00687,Yes,211,2923.16,Web,2023-08-17 21:33:21,1
TXN_001736,CUST_00285,No,211,212.78,Web,2024-11-10 14:09:33,1
TXN_001737,CUST_00716,No,188,1226.5,Web,2023-05-23 11:19:46,1
TXN_001738,CUST_00763,Yes,349,825.62,Mobile,2023-12-11 22:10:36,1
TXN_001739,CUST_01251,No,1052,341.43,POS,2024-12-01 19:16:13,0
TXN_001740,CUST_00948,Yes,71,543.36,Web,2024-06-27 01:28:34,1
TXN_001741,CUST_02429,Yes,833,12.8,Mobile,2023-02-11 10:20:12,0
TXN_001742,CUST_02508,Yes,658,375.04,Mobile,2024-10-06 12:28:40,1
TXN_001743,CUST_01031,Yes,933,354.01,POS,2023-03-24 17:33:38,0
TXN_001744,CUST_00029,No,239,2372.78,Mobile,2024-09-07 20:52:30,1
TXN_001745,CUST_00907,Yes,284,642.78,Mobile,2025-02-18 20:10:54,1
TXN_001746,CUST_02927,Yes,45,931.66,Mobile,2024-08-03 22:17:41,1
TXN_001747,CUST_02127,Yes,223,3615.73,POS,2024-01-02 06:26:37,1
TXN_001748,CUST_02995,Yes,254,444.45,Web,2024-08-22 21:18:58,0
TXN_001749,CUST_02507,Yes,1119,26.63,Mobile,2023-05-07 18:28:16,0
TXN_001750,CUST_00570,No,25,735.44,POS,2024-08-05 09:45:27,1
TXN_001751,CUST_02007,Yes,86,3025.61,Mobile,2023-12-15 19:24:42,1
TXN_001752,CUST_01454,No,25,215.02,Mobile,2023-02-13 18:54:28,1
TXN_001753,CUST_00738,Yes,1511,385.92,Mobile,2024-05-10 01:25:59,0
TXN_001754,CUST_00516,Yes,1033,54.5,Web,2023-06-03 22:05:11,0
TXN_001755,CUST_02001,Yes,535,90.38,Mobile,2024-06-04 20:31:49,0
TXN_001756,CUST_02445,No,275,2690.17,Mobile,2023-08-15 21:06:46,1
TXN_001757,CUST_00039,Yes,1231,215.37,Mobile,2023-08-02 18:05:04,0
TXN_001758,CUST_00887,No,43,685.84,Mobile,2023-03-01 12:02:47,1
TXN_001759,CUST_02845,No,311,2307.99,POS,2024-03-21 15:38:20,1
TXN_001760,CUST_02205,Yes,321,721.14,Web,2025-01-03 22:23:47,1
TXN_001761,CUST_01099,Yes,290,51.87,Mobile,2023-08-04 14:33:59,1
TXN_001762,CUST_02932,Yes,14,1514.28,Mobile,2024-12-29 17:41:35,1
